source_id,x,y,flux_ref,spectral_index,is_extended,size_x,size_y
0,58.506584773334936,67.25382404741944,1.4950431749623871,-0.8576681891780447,1,2.744840400307889,2.7579965624636804
1,100.23507326230954,53.87730801950244,0.1746429143412769,-0.7760489090554995,1,2.2012261920676353,3.938857299500877
2,26.186727531029195,78.75050637745515,0.12324362906307988,-0.7740975821972237,1,2.022755599965606,2.5923194759861112
3,31.150380716323895,11.801057141309979,1.956766941371569,-0.7837917991268176,0,0.0,0.0
4,16.192594705508043,25.332460021552965,0.15410833550906608,-0.6976142217179178,1,2.1313284353404907,3.832163186451612
5,12.677291121025881,106.46223950974537,0.6753319082144394,-0.7566277379921593,0,0.0,0.0
6,16.430569507274846,60.90845988969359,0.2512048519573947,-0.522841668117427,1,4.700297633825105,4.3233005522841985
7,45.916557462830674,10.482202976774772,0.45549979789761674,-0.4559029700058219,1,3.188722650595416,2.7807452920402405
8,115.9074755894412,64.33151247863316,0.13879350168684657,-0.5887530786428348,0,0.0,0.0
9,27.071917836285753,34.672206157675305,0.715882526210965,-0.5772103638318915,0,0.0,0.0
10,74.37143342988836,95.44529604744999,0.9809488030849095,-0.6620019542287963,1,4.890178962038751,3.4981155985081105
11,27.674522841367356,102.99000204538804,1.5307132177931713,-0.6003186098019629,1,2.285896701950106,2.359900018302178
12,111.0252998580197,19.54245657194313,1.773809456606598,-0.7544216130490276,1,2.224343948812045,4.9201257126500195
13,43.19533782098576,55.62469083322027,2.4959646945027285,-0.8953212476512176,0,0.0,0.0
14,36.365005108281494,91.05503879404877,2.180782761149815,-0.5794360731404118,1,2.7969928694460022,1.875530198861093
15,46.0322345279709,107.07638978295664,0.20783561700838388,-0.674182658776617,1,2.0594387972234687,4.361966785047793
16,66.10449402657028,46.89421732376992,0.749520037829085,-0.869629874360274,0,0.0,0.0
17,60.24654143877666,10.453129157187323,1.1656603627912154,-0.5191473287237198,1,2.282141874992031,2.0318786557094457
18,20.754921263866052,74.73399191514366,1.0819923357137233,-0.5361788269616385,0,0.0,0.0
