source_id,x,y,flux_ref,spectral_index,is_extended,size_x,size_y
0,114.83845981122516,28.449581539192277,0.4727426821643903,-0.6508656750400718,0,0.0,0.0
1,92.51137015423483,34.62139687495981,0.8479978271498463,-0.5767160273039573,1,3.955142257009994,1.989994526150337
2,109.1402831576078,16.00433218841772,0.5386419011919934,-0.6914655588645207,1,3.481671903419402,1.696246072450028
3,55.677753668453335,15.537163327560854,0.3586263868808208,-0.6650974561482986,0,0.0,0.0
4,47.60723251352248,103.52236921013936,0.938106337535642,-0.530538639649383,1,3.8172995007421084,3.4352343569449393
5,58.08944602261204,10.44896378114431,2.991767915766634,-0.89741292471767,0,0.0,0.0
6,30.48117684348389,101.06281991043375,0.5111897943120169,-0.5944814614361735,1,2.6049502511219416,4.5564110606518415
7,107.71688735240022,61.48249233819787,0.48153994656151855,-0.8330861998947423,1,1.8609948465936705,1.889166543517268
8,97.28097716593834,106.03877194998475,0.14721552133628604,-0.5181724942570041,0,0.0,0.0
9,105.8859985257927,80.25721825145162,2.7083035655883836,-0.555552222123575,1,4.680969413157687,2.779090249639071
10,89.26327041738065,20.045492565315723,0.6061499076292594,-0.689917488709153,0,0.0,0.0
11,98.7898125435941,91.12362322644901,0.2903340980849526,-0.8099106745215792,1,3.326165822199347,4.0180776987503695
12,76.84380838673883,18.41180589140032,0.23357961179540415,-0.5499050327852553,0,0.0,0.0
13,89.62050105280211,104.02648034421662,1.5144907488988804,-0.9120920762946871,0,0.0,0.0
