source_id,x,y,flux_ref,spectral_index,is_extended,size_x,size_y
0,25.95545904327306,12.339751257913466,1.1723166617747187,-0.8355701278400719,1,4.819105791455652,1.549535923178552
1,22.500742540487177,65.17723588852061,0.9650258541376043,-0.724252696757552,0,0.0,0.0
2,62.11898973319847,50.01562305483451,1.4999983267129475,-0.8844825635576847,0,0.0,0.0
3,56.88243284933623,41.66540811338599,1.2264288649985717,-0.737077708658402,0,0.0,0.0
4,34.13543117315426,76.09142747674147,0.9089160282167603,-1.0419417048689963,1,2.613738136004667,4.487359515853877
5,60.35448661868761,81.7937276906773,1.1808319578573734,-0.5119742393296541,1,2.6282624910703083,2.859547699188047
6,95.77257921711264,11.422222102734672,0.2977725600346194,-0.8504189799189683,0,0.0,0.0
7,14.616852122874667,66.01052801169885,1.3376922168408292,-0.7064344836479329,0,0.0,0.0
8,23.668040433003032,65.68335063947782,0.5310135610310333,-0.5625132760357872,1,2.996887864040538,1.8069693223696965
9,25.212673554692103,28.522506340692434,0.46810287357763203,-0.9360948463324632,1,3.169727882869444,3.0204718133094026
10,106.97130200138885,93.10710907009813,1.22447966219028,-0.45156258903608887,1,4.816877855163446,1.9200414295127433
11,111.03714998952594,113.2399816913683,1.465771618592396,-0.7000908816890812,1,2.150352237509558,4.966848183103931
12,34.81955068729471,96.01523601395952,1.809611542373954,-0.41305282002352167,1,4.36314821432809,2.0539474932928155
