source_id,x,y,flux_ref,spectral_index,is_extended,size_x,size_y
0,67.1839202308133,33.94705449852195,1.6259621640458075,-0.5407086624535038,0,0.0,0.0
1,55.94722431550265,13.656578367637369,0.1166852379723253,-0.8303789468897977,0,0.0,0.0
2,58.81022755878025,13.576561785221493,0.9852644701600196,-0.6677604568165989,0,0.0,0.0
3,32.44748015053254,60.39617967223419,0.7987495977545257,-0.6357054823164437,1,4.974753699296045,2.98387730755786
4,32.043912850527946,108.50807959308094,3.6769107941478723,-0.7111332269020345,1,3.052763508357376,4.627973482968262
5,36.301066484684654,30.61915784390628,0.49145283657838235,-0.6386871231606216,0,0.0,0.0
6,94.87702006568085,23.354644017824825,2.914220274571182,-0.7833651677272585,1,1.711780521178992,3.6764275528506074
7,50.839274658455,109.66327130082324,1.3471530348814558,-1.016046435747656,0,0.0,0.0
8,40.19728063093892,34.251480390963266,1.5395193590021432,-0.8034874874889415,1,4.831074074715439,4.642308213261121
9,28.750242471433605,55.67934942687739,0.967759697772081,-0.7035512865557987,0,0.0,0.0
10,60.17695960122864,55.83302371308661,2.0638258154300075,-1.0526033632155671,1,2.7618943793824986,3.5252818843438782
11,94.30171931883767,27.287124418428185,0.680819924080647,-0.5313323809316256,1,3.8133354397008943,4.94366850328994
12,69.40148797212092,43.442632420549025,0.28612317245647345,-0.7316020609662779,1,2.0089703667052916,4.924796019974017
13,117.802075191493,61.160331974188416,0.3964134282639288,-0.7469693605007974,1,3.3667337792537912,3.587689017344033
14,57.02512252858053,60.60280591754952,1.3960873629036543,-0.940992512797465,1,3.5308926306804103,3.6818979935398684
15,108.12590093861637,51.78197148672894,3.0917850110039846,-0.8080694157922168,0,0.0,0.0
16,17.951118378620937,14.582061577888098,0.3016729292423669,-0.8363330020814504,1,4.682701824100491,1.672105460476337
17,100.44282778243236,114.07814070340054,0.4108152728598484,-0.7694011002699218,1,3.122270177896084,2.869697012077841
18,13.463993896171864,85.14350114666333,0.2152953280926171,-0.8563803798228145,0,0.0,0.0
19,51.89869161130046,76.01987944802937,5.6681132407983545,-0.7208544818431625,1,3.123913820927852,2.818660579766572
20,97.87018314108836,45.46144337039673,0.16334471478008675,-0.7312881268762095,1,2.6952826541510793,4.635398502210414
