source_id,x,y,flux_ref,spectral_index,is_extended,size_x,size_y
0,34.5039186678939,41.28471602605701,1.554170724574693,-0.7641537403005767,1,2.440463080653173,3.792335865903624
1,70.85411433917602,39.26082591941541,1.6576014597020354,-0.9690871341324953,1,2.5771129405644926,4.9284836634152525
2,70.38423660810865,77.25721620434034,0.4867524850621652,-0.49203777829341894,1,4.938767838980967,3.965081315474639
3,47.67822201681084,38.204091376668785,0.11407255107518777,-0.6434000785284274,0,0.0,0.0
4,79.31561015927262,104.66222713079877,0.6672194518468086,-0.680953627538748,1,3.0666806937575783,4.52665991107308
5,110.3575214539726,103.09947981495857,0.31151583327199006,-0.8648685099450173,1,1.6210585235675607,4.398768110455958
6,22.725892559147226,75.48009461825662,2.8106181588757733,-0.5054391653877279,0,0.0,0.0
7,104.53888734684772,86.74041368458508,1.922380360370437,-0.803650418114948,1,3.2777956417223297,2.6497712985287483
8,26.6566493563686,108.25346149344082,0.5131849650069952,-0.6683312299210301,1,2.188577646962342,1.582371886729149
9,82.80073259235655,17.411262827212756,0.3747045703733438,-0.6771162112174461,1,3.8660547767912834,4.829205231232285
10,31.39259455065447,106.35191224841127,0.4786918148365773,-0.5807584730672956,1,4.691181096392988,3.914873571695469
11,65.0627032378972,34.89498430787273,0.3017323881340912,-0.91339827818178,1,4.724649369105792,2.0863642183938786
12,68.8539696333264,32.58272328917133,0.10764910324208744,-0.9078098597145976,1,3.907777580265696,1.7537227501636206
13,25.006138762079367,82.45663149291211,0.386831538764564,-0.5551564570466925,1,1.6748820164773737,3.5471584740331705
14,29.9974245505439,116.01420007081568,0.9593385173303175,-0.6629853788457054,0,0.0,0.0
15,14.692213006016132,39.02812329103372,0.9782303784885577,-0.6164667712028434,1,1.9828090178997937,2.941021477105169
