source_id,x,y,flux_ref,spectral_index,is_extended,size_x,size_y
0,114.5718367230971,94.42869535730098,1.0237966350773717,-0.6625241556029811,1,3.7984570653532024,2.611152101594267
1,34.67685912510803,108.27524708325848,1.8969362620132069,-0.50172475817515,1,3.867129284851802,2.771666856905454
2,23.09445196393,29.169656338807368,1.0663992603163546,-0.8623519357611394,1,3.1550025065777385,2.084897628547457
3,117.98501445388852,94.19732998351591,1.2677248645316814,-0.7014017562289625,0,0.0,0.0
4,115.11875563631794,33.830883894138054,0.6378607736691888,-0.7899250644319489,1,1.8288658785712064,3.684719615566449
5,117.40147337264919,40.95845597925465,0.49649325757939045,-1.041320757188274,1,1.7282609976581036,4.566288290109506
6,104.00704541563417,80.04054011256365,0.31757613219070635,-0.814682135604456,0,0.0,0.0
7,68.095678652896,18.15907077589746,1.2406153625803802,-1.188408554028722,1,4.278607764409367,4.759106316075057
8,34.43723295818416,44.2789867454465,3.884612009609343,-0.6485319555409289,1,1.7562862199815599,3.549557718287167
9,37.1092641366353,65.07694744494458,0.16778176995853,-0.7242669297695383,1,1.502620876424555,2.7453031378876727
10,18.503194141573914,67.31737895322503,0.4135613583541995,-1.0379615046377864,0,0.0,0.0
11,15.78958716444182,77.91939940196934,0.21417430864563658,-0.7344595058457483,0,0.0,0.0
12,39.88900371671805,54.871101246315355,1.1002650642712426,-0.5435516178238692,1,4.1244648423824,4.442696264715279
13,29.131301916752662,85.38779006185666,1.0485115767873663,-0.9503296291059372,1,2.424415253412149,3.5061213438920267
14,70.55833390985507,99.85431474987331,0.38255865208432294,-0.7160985979217583,1,2.533889917293686,2.8604389616333323
