source_id,x,y,flux_ref,spectral_index,is_extended,size_x,size_y
0,83.3479749901257,30.771989666205815,0.14865603640314037,-0.7963463019236408,0,0.0,0.0
1,83.55035187345011,21.30830368193374,0.5240277473342537,-0.9155733929792215,1,2.7346126958132873,2.416384003770095
2,13.57911560331282,30.45690454967498,0.14783737326990284,-0.6975130651145539,1,3.176122584850752,2.5246683739500355
3,49.471806981252115,26.37151036059372,0.5938596807221613,-0.669206348793302,1,4.835092091537391,4.037013996219885
4,85.76204360677077,48.905618381861025,2.344218132396553,-0.8168482642796436,0,0.0,0.0
5,68.75018258680403,108.81798249198818,1.7205473772990703,-0.7459073854485875,1,2.013951379528582,4.465693694455008
6,83.48091990339626,62.27084545946896,0.34189588074864674,-0.5113680741873359,1,3.6515002978513684,1.6115810659997034
7,35.9887817868538,44.59599512746843,6.185830238431281,-0.7623112955412114,0,0.0,0.0
8,32.868121433522774,67.67754994543297,2.7770080041394194,-0.6350276226056601,1,1.7475896521831231,3.540285564700017
9,116.18605786878771,57.435329955611465,0.49151349498689434,-0.7537076101120231,1,2.2995779987096467,4.631023014496268
10,79.74646547805958,77.16544124154976,1.4623125642828219,-0.9996796079333155,1,4.713439550861086,1.7064824365081752
11,41.43161762247624,40.33668751221812,0.439038827160083,-0.8659684297831439,0,0.0,0.0
12,77.79677233315499,49.644560961813326,1.2293694136410513,-0.3769828596412704,1,4.936372449416778,1.947609984737586
13,108.26484295893329,103.24295052614043,2.72392123343278,-0.4508102197483709,0,0.0,0.0
14,15.222658512925998,34.51869454485995,2.0602935779317537,-0.586426515756812,1,3.4665054799247192,2.2534731448394196
