source_id,x,y,flux_ref,spectral_index,is_extended,size_x,size_y
0,68.73713295958402,28.660493060196256,0.7696317083545432,-0.620375195027392,0,0.0,0.0
1,111.32648703666457,37.82318221480558,1.1103828697561768,-0.5178013833130457,1,1.5220220858779596,2.363399690128125
2,113.78379484436417,66.19176891906153,0.4409966063898827,-0.6062325517939349,0,0.0,0.0
3,51.864159241377436,22.4783969573394,2.0650534247311554,-0.5674276059951258,0,0.0,0.0
4,55.78563389685068,82.54630496008478,0.3195609604105525,-0.6507375154820364,1,3.7143797686979414,4.604267864861345
5,47.821223853638145,22.516975928944674,3.939317485421544,-0.7743474533129503,1,1.5996125663365213,2.7400030257958345
6,112.74568776003389,116.58389645888671,0.804311885780859,-0.6993380886416048,0,0.0,0.0
7,58.82383628751396,90.55317988094049,0.455497671113247,-0.37491621422220694,1,2.469481981784412,2.174898563287931
8,67.74092781104679,40.39754879662965,1.1864059373083067,-0.696290701868259,0,0.0,0.0
9,45.86246945024936,115.5775871413072,0.4379984379543099,-0.8805252796170914,0,0.0,0.0
10,23.640477179595436,13.590356637095976,0.7547308077482363,-0.8197014554740711,0,0.0,0.0
11,88.15412455033544,93.26180028930067,0.6106182753898826,-0.71840453402367,0,0.0,0.0
12,98.34845791206226,49.677322987191666,0.15253120905125786,-0.6913890411859781,0,0.0,0.0
13,54.87185906458992,72.09246480077661,1.4285328013209764,-0.7960907884328033,1,4.262885418319971,2.853510826015178
14,74.90121581414107,12.702961255977872,2.774433471658179,-0.7993180164143799,1,1.536584640310169,2.4595537820500217
15,116.98759708651068,70.9752016332664,2.8130114793555983,-0.6655681941440541,1,2.941936027257797,4.112660694860763
16,16.09714124369261,31.58267819033176,1.7098796000590852,-0.41807259065208147,0,0.0,0.0
17,36.534522932500394,91.51498944965894,1.0502986576562725,-0.48063557637344767,0,0.0,0.0
18,115.70960677481231,115.41172349715073,0.4954155891553368,-0.8709458810363897,1,3.814479506487506,4.356798862900892
19,98.43110201172959,115.81186280381193,0.5359204535159201,-0.7849923603564269,1,3.003263124798994,4.8557657968732215
20,16.876854598553777,83.19789614503172,2.80496951084921,-0.46655887071712315,0,0.0,0.0
