source_id,x,y,flux_ref,spectral_index,is_extended,size_x,size_y
0,52.780513602746495,18.108770253933393,0.8457147124527483,-0.7181081439413701,1,4.766064625322672,3.684800504661457
1,22.351041977623776,97.19199229030116,0.5331702753222276,-0.6771893038864283,1,3.2883627811267573,2.49014804036549
2,100.16193408392718,46.42151178050403,0.3027136978616035,-0.7221176643011359,1,2.264111156030791,3.9180358265571265
3,17.663331785325482,20.540072088016476,0.5379272696765149,-0.37875334149181894,1,3.8701551468599993,2.4787217733108515
4,58.61369804670467,66.47788315499879,1.0906147031513413,-0.6215700244053483,1,2.7071980232482864,1.967617019551095
5,45.37410242569418,23.06871424029766,0.5920443905527014,-0.3924180226864446,1,4.473188663326636,1.9615089150171008
6,93.58413759959977,116.39452144232249,0.27297166680585916,-0.7350577060396133,1,2.194087990909877,3.7172397663800734
7,26.283759767072883,80.39262389653489,0.5007134919741645,-0.732947277719401,1,4.826295242540612,2.100204715323738
8,19.999321453915137,23.592575935278518,0.4781977835843868,-0.49180328138644597,0,0.0,0.0
9,43.18273007039613,117.59006910690582,0.6443288724508897,-0.6182782533471528,0,0.0,0.0
10,79.37512156705044,101.8652064883128,1.1489452785756284,-0.7275345147518926,0,0.0,0.0
11,94.55650749224101,112.78028001201106,0.24166350448554777,-0.6568537442013814,0,0.0,0.0
12,50.66091595978877,29.63824995183901,0.14853215592246055,-0.8618474045755777,0,0.0,0.0
