source_id,x,y,flux_ref,spectral_index,is_extended,size_x,size_y
0,74.47635348593138,38.83014232727709,1.0584997376935945,-0.844084993867097,1,3.217559178610149,4.2641735851252935
1,83.72908066516642,19.65533588443651,0.7546798345377471,-0.7558113301030349,1,1.5444483604969823,4.575634341680866
2,55.99996518871841,18.14290516954905,0.2199582513701447,-0.48079365671424557,1,3.5856911512125142,1.6736340701495038
3,35.08423442824282,60.77961299553588,0.7124891330064768,-1.0459478682770276,1,1.6595840534292376,1.9489780701597628
4,88.52718410485386,35.05402799941196,0.6672291346482646,-0.530968917665812,1,1.6537005795397055,2.9087425289157522
5,22.537581957238835,20.561386066577676,2.4360705496044184,-0.7308221007954147,1,3.923910111236163,3.5800282672894035
6,39.991367753463905,32.55746375664141,1.8547117572598735,-0.7576001226693824,0,0.0,0.0
7,106.31242989415479,51.4853982453304,0.6417831629810933,-0.8138447138809773,0,0.0,0.0
8,111.00631053259801,87.74357766220294,0.905358774278809,-0.7538660232629035,0,0.0,0.0
9,61.49972623181321,47.55362110964266,1.2672486425722769,-0.6075044012113439,1,4.438478202906263,1.6672866993574542
10,77.92102722697607,17.55768209280116,0.9343481153900671,-0.4881817263660645,1,1.564214495955713,4.693620705076469
11,50.3036652497933,47.231989246888,0.4010285341967774,-0.7386135345385321,1,3.2402356508453622,1.710623386172559
12,55.24871478283489,116.18693717355706,1.2430879702000723,-0.6441176998697126,1,4.290614767311048,2.2969759248267
13,37.626106685279495,23.377973934446278,3.118817323035913,-0.6166509219630297,1,3.5855703688704805,2.718196350303761
14,41.98075827657006,63.725656362321416,0.6729248833565465,-0.6311607629987,0,0.0,0.0
15,86.54292312467227,28.745416204789088,2.6698588857264713,-0.668546323289579,1,3.47045522066859,3.5090698461235377
16,99.11945099671235,46.21349874314577,0.6537596184979847,-0.8367338567164458,0,0.0,0.0
17,61.13017282225841,113.67899907201259,0.878903494086501,-0.6543209695234228,0,0.0,0.0
18,10.813019085423093,78.34418765540315,0.70570603428419,-0.703650701544106,0,0.0,0.0
