source_id,x,y,flux_ref,spectral_index,is_extended,size_x,size_y
0,26.775667429772206,117.40457873720193,0.2811223167760664,-0.5563081196939526,1,3.0336577944047862,4.0770106051211314
1,66.56693127439718,117.32028779003089,2.5754250907057945,-0.5954698194546928,0,0.0,0.0
2,17.47909026457529,13.72124505967487,0.6164421149448952,-0.6796279488425803,0,0.0,0.0
3,84.29265487594577,71.91554121873665,0.724046310800454,-0.818343651185202,1,1.8356263306030125,3.902648594683037
4,27.404735274620563,86.11463886831014,0.5967935583506382,-0.740253315901832,1,3.3910490697562032,4.900276438412369
5,108.33812812314792,73.33543473138329,0.8124746245157433,-0.9057323200519559,0,0.0,0.0
6,107.17205858163116,12.191676643176155,1.340407117467441,-0.8259279809787147,1,1.9994728490650542,4.360516872353099
7,109.09875089888332,84.58958023131262,0.6715154368868141,-0.71197035458628,0,0.0,0.0
8,15.896157084153218,96.9001527739528,0.5311475929724983,-0.5784239975576957,1,4.529475768376234,4.390437471929037
9,93.84716779881568,37.892633444587105,1.8588723044011584,-0.6029736629482361,0,0.0,0.0
10,14.933788702857264,27.463637926534897,0.8118794907260295,-0.7651214501240361,1,3.10082338437587,3.2150752139456733
11,64.16415877199505,19.254611792766966,0.11702159622745362,-0.6876202696626716,0,0.0,0.0
12,45.369132876227006,72.7446087361239,0.2857638218000701,-0.9588371157285334,0,0.0,0.0
13,102.25486198987423,54.962170435341164,0.8156856618418035,-0.6897922128578924,0,0.0,0.0
14,20.78380562407622,63.02286132468432,0.3673341593149,-0.8840065323678536,0,0.0,0.0
15,19.13681577767194,84.84201965334243,2.3472166095675893,-0.7280134126641921,1,3.403923821097632,3.325361377990496
16,117.98980244360577,47.93101971511761,0.5812124725500764,-0.7936452416778002,0,0.0,0.0
17,98.06512318212627,69.66472105866225,3.9661518278369705,-0.6533514819138093,1,3.5618552480824484,2.708408093643612
18,110.43386862598953,65.39323715994746,1.3010552249089975,-0.6276169556134638,1,2.8396085850334654,2.872514911177214
19,65.38166235958846,14.189329804263568,0.3782293419326813,-0.5435196673278079,1,2.963493047251516,3.371808602646743
20,68.65171707137488,81.98854936833712,0.7648401563878123,-0.6754322852539314,1,2.804217454052119,4.873342215160568
21,16.981804499563918,27.250665002612514,2.603605264257837,-0.5084380213442403,0,0.0,0.0
