source_id,x,y,flux_ref,spectral_index,is_extended,size_x,size_y
0,41.50309000766198,92.54364450834824,0.4965567993511292,-0.639509905325254,1,4.54683127918522,2.041020869821272
1,88.29070183657348,95.4017014201283,0.7752406333250721,-0.7847146007296422,1,2.9163784463178186,4.17700987786341
2,91.22898856023255,98.61602030271963,1.2843528078584368,-0.8218701758332897,1,3.7128313571456757,3.6527371554880093
3,33.94562065201181,34.76344209602864,1.8282248341526912,-0.3860245236986782,1,4.0692096160944615,2.051260176204267
4,90.92953137273658,47.69102942218342,0.686827026016108,-0.5714848987499314,0,0.0,0.0
5,12.936767705935704,39.357550820747335,0.2714952965636078,-0.5781854593011816,0,0.0,0.0
6,11.562298490989246,65.02126768206978,0.38305689857854464,-0.8061521050889768,1,3.951695639428411,3.58284157180498
7,87.10738780765399,44.09798032531236,3.3178329941045193,-0.5775033063451912,1,4.981712835458057,4.39051105819307
8,49.63616496235045,86.56692012017956,0.6495507147131414,-0.6775373252190127,1,2.3617070494899686,3.354028550055663
9,104.7492503531258,53.92351774563216,0.9912023530684835,-0.7268689674597719,1,2.4632014001771045,4.8018560033569315
10,92.56016283474577,84.83038436168832,0.5534918494010771,-0.6067228567077462,0,0.0,0.0
11,64.6070245587729,13.493428534385343,0.9609320759259254,-0.5620468126786125,0,0.0,0.0
12,88.44086346939953,72.22274401201304,1.5535534646621263,-0.8901800394937216,0,0.0,0.0
13,59.69157374488219,100.42831285909753,2.4569040405421854,-0.6376261285096378,1,1.803527918557707,1.983245800443426
14,48.510033788010766,34.86909097581176,0.3205189146805456,-0.6555593972078358,0,0.0,0.0
15,48.027667783430886,27.311408146554143,0.3251877144340789,-0.7899798722318796,1,2.0945211717085144,4.072032196399106
