source_id,x,y,flux_ref,spectral_index,is_extended,size_x,size_y
0,40.84026285117821,82.75736121712899,2.046509248710629,-0.6584723024448069,0,0.0,0.0
1,98.15129025313443,84.47426908045861,0.5584352285602455,-0.6674041841382945,0,0.0,0.0
2,77.27148976282344,76.18987114891547,2.748317621207687,-0.7646570758547977,0,0.0,0.0
3,84.6975597374331,100.50437838979185,0.35587243696434334,-0.5731883926166159,1,4.989997941691148,3.107895359649237
4,30.471213269739334,100.7768372928392,0.3333377964490146,-0.2601307722152556,1,3.3942025036833465,1.8944040519337235
5,20.323762489231353,13.169157220439406,1.2656569612933115,-0.6927601259169901,1,4.865216682464892,2.5871509754706823
6,21.047363855953844,103.89842029836662,1.2226199077791642,-0.668598137229477,1,3.6948348407904494,3.12532855876968
7,64.07526698555296,67.6613690659454,0.30188248805239115,-0.6935059002712697,1,3.608196248367816,4.523517192105801
8,101.88208153785443,65.58332037813025,1.4228305943655184,-0.8471909986678889,0,0.0,0.0
9,23.10888745416954,35.621379724875766,0.3218407929164415,-0.6765617105867618,1,2.566943646538941,1.7248433845189464
10,98.12139880852253,86.24419274849181,0.8631114927883087,-0.710900616430657,0,0.0,0.0
11,85.9956103974022,90.2992078809992,0.16701850978440835,-0.5200046123901436,1,3.2185635734723,3.2302589213226014
12,60.79170626735787,24.55489546000264,3.713531617293545,-0.9233112157719994,1,2.9874669019062856,2.6646824684999904
13,37.42874476680366,21.10385660337412,0.8219437097530938,-0.4665890062371344,1,4.782082323199216,2.6226165468531684
14,72.3454808741662,57.780687666577194,0.7866911764137593,-0.4499023121399776,1,2.010325947959292,1.5655531606901125
15,110.84511409474028,29.943970901048356,0.15595079584889404,-0.9166327032792707,0,0.0,0.0
