source_id,x,y,flux_ref,spectral_index,is_extended,size_x,size_y
0,88.9287710990638,61.68249574306992,0.6242179547830202,-0.6336316537996716,0,0.0,0.0
1,29.715839533801354,12.93380226009912,0.17808304716650403,-0.6297977918647818,0,0.0,0.0
2,75.90997852454892,30.709383060313574,5.4152736496910014,-0.655277797593581,1,4.354544847916312,4.114212893377001
3,39.52849572225602,72.04121237249737,1.2096010346567891,-0.7590273657456235,1,2.231312549442489,3.787278972778899
4,109.88909358969633,40.6661334904985,0.5539776130285852,-0.7531746820693649,0,0.0,0.0
5,36.95408302880171,19.236648528370893,3.187080968484575,-0.7212999476684169,1,3.1484639831321313,4.894316904239355
6,23.157860142497075,89.64514024747247,0.6451883962970326,-0.7275465136408438,0,0.0,0.0
7,92.87038554363482,25.157963509284894,0.5386319003109205,-0.7773056020843235,0,0.0,0.0
8,15.136403774543123,105.0514033376444,1.3900264817678654,-0.6809022092241346,1,3.2172400004467874,4.679941656917563
9,102.21667551209588,93.46181398117524,0.5151180637266596,-0.7552329824862382,1,4.808320291813954,4.297815814907114
10,98.94216824326728,95.55519580040348,1.1913717949966773,-0.8364673371195149,1,4.628695122333475,2.953046723513428
11,65.27497062474731,90.84765109667431,2.1570585956261827,-0.8460079448591968,1,2.644041904614209,2.9541233953303547
12,107.09407155126296,12.977772884987,0.6658682284778085,-0.5509902938734692,1,3.2526085019157263,2.6603395042878057
13,38.19336328772292,33.53913529622268,0.9321634446345817,-0.7716726470158358,1,2.5577702959111592,1.511017409898624
14,96.60600978103191,88.71613940204509,1.8606746038977078,-0.8270880515130224,0,0.0,0.0
15,63.76196072026399,77.43758920211792,1.0874844113890791,-0.9704687776785479,1,3.1878667999191883,3.195816807013231
