source_id,x,y,flux_ref,spectral_index,is_extended,size_x,size_y
0,37.43695305940628,81.22695775738879,2.062162030400202,-0.6535071946426408,1,3.8685652775853336,2.916328486216913
1,100.21583025336304,39.540778272513755,1.1240779045300648,-0.8174318842724235,0,0.0,0.0
2,60.13246560087032,40.48410800778247,2.567502270603641,-0.43963905930882036,1,4.872811275473112,1.9575567065292
3,37.09578585507886,48.8709702189189,2.0612641123537663,-0.6849825414487225,0,0.0,0.0
4,25.52308245717859,35.314562696763886,1.0084558225565798,-0.7269517611403827,1,4.2371305142438125,3.7518202817374524
5,73.03494172353132,85.0687989526638,0.5100928680149279,-0.5160517321758329,0,0.0,0.0
6,57.58173472347675,24.418316908428302,0.2848075554561401,-0.6928055549822105,1,2.8678226452003766,4.261685810666483
7,92.34101022158613,83.21970683637612,4.27278764857489,-0.7794185022479991,0,0.0,0.0
8,90.29878156640227,35.289616479956806,1.96418425829391,-0.4295052150001362,1,4.276582885211547,2.1607438033008477
9,70.03780068999468,95.54589311406937,1.049283060473736,-0.8224530720179406,0,0.0,0.0
10,70.51995708836563,18.561047373346753,0.6337168117718441,-0.8795985976774476,1,4.870866190956057,4.6365538211917485
11,101.10972507006456,53.32081443048455,1.1558107304699397,-0.9210858195237789,1,4.331178005977632,1.8536963108775537
12,22.875405701311813,13.34496886218652,0.34613014671408676,-0.6036430870852421,0,0.0,0.0
13,17.989611549188574,76.18312808499385,0.30985155820722077,-0.6004205623408551,0,0.0,0.0
14,85.08950198360017,62.39879638689904,2.3181832678336436,-1.027581225730495,1,3.374287794713755,1.6191136291865416
15,69.76247368604325,71.75679441487816,0.3475254819150094,-0.6198435163750194,1,1.868964919543163,4.446695673826058
16,59.761802413204926,79.10767091824465,0.2398448867465881,-0.470981914837301,0,0.0,0.0
17,74.66128568590544,68.9498784250284,0.2857126311225273,-0.6261556985697083,1,3.0407491698122886,4.556945859753556
18,29.904915574006797,31.129896186801492,1.2079952550167432,-0.6538619842075104,0,0.0,0.0
19,94.82579829988022,80.77893421366,3.165312740226575,-0.8043633395072012,0,0.0,0.0
20,94.2696751817858,108.2503744114557,0.6449331808113654,-0.6057783879110494,1,4.113026074110836,4.187199486235912
21,102.5897254259796,44.99215805987378,0.2559975978893567,-0.5911017313008268,0,0.0,0.0
