source_id,x,y,flux_ref,spectral_index,is_extended,size_x,size_y
0,92.46794030493534,23.514053192733773,0.3604608870663242,-0.7031729095375421,1,1.6339957319559342,3.272727509101373
1,80.10723126965934,92.15283554468779,0.36404228028107066,-0.5939443616210198,0,0.0,0.0
2,41.29654407968832,50.67680508729764,0.2958566506095078,-0.6831990200190328,1,3.8541455029828438,1.9841680572500384
3,105.85777564733402,60.7913077247792,0.9195459385731961,-0.6340590864455782,1,4.893686284384382,2.6612251312607866
4,16.51588698055476,32.619340890293046,2.5280073498101596,-0.7185621681097857,1,1.7322777623513859,1.6253371442280682
5,36.920116117922916,28.104508658228195,1.8264301565458738,-0.5367184912706361,0,0.0,0.0
6,52.21746079172513,96.27533735276376,1.187858763053432,-0.7286870361331658,0,0.0,0.0
7,82.74699460420416,103.62341624788331,0.4224087212404405,-0.6171010395359077,1,2.5481348638561263,2.175898679678678
8,48.24188993757845,39.72203111197374,0.6752399580604331,-0.7760745819303251,0,0.0,0.0
9,78.07292680542145,26.42845889983769,0.8864135831406531,-0.772996697189181,0,0.0,0.0
10,96.3391781358894,30.174001267671105,1.345417928221688,-0.8987056440923124,1,1.8528321393121576,3.8154016272287468
11,59.66614435891552,97.31980652501704,3.1870013722398713,-0.6544851009022116,0,0.0,0.0
12,29.197332170035214,29.057250497807576,1.053254722679086,-1.04762348232661,1,3.8873035849079844,2.804741853295363
13,18.979776036783143,116.78068900916772,0.8648149496405442,-0.8245817915852349,1,2.8053262249430753,2.968149219139941
14,101.98936833481969,32.502819871536715,1.0875842616440807,-0.7510586604705074,1,2.532472547346459,2.110453627219224
15,87.36983268648922,27.965087159377276,0.7860376012417127,-0.4618694590281728,1,3.157968141871914,2.4493887116738575
