source_id,x,y,flux_ref,spectral_index,is_extended,size_x,size_y
0,38.49586405014732,67.30567157868566,2.103659143093052,-0.6456467721461473,0,0.0,0.0
1,49.93218334666183,60.034716228194334,1.3528702940116735,-0.6409263405742934,0,0.0,0.0
2,20.16168876880756,11.410706091763451,0.41913060255111323,-0.48503382566964826,0,0.0,0.0
3,10.390732892138328,13.278260483566793,4.55761267748874,-0.8273694498069704,0,0.0,0.0
4,20.021768257851758,107.06742441119302,0.43801082810260883,-0.6787809387136473,1,3.346175428958511,2.099725383550971
5,89.9149889426727,64.05381901180672,1.1083663569752944,-1.1472174633520005,1,1.7109582827130412,2.392621886564257
6,108.82049564025931,19.157199659902194,1.1353686071976536,-0.725590731328509,1,3.0079039642710126,4.650043619925909
7,101.587851057951,48.54082247859182,1.6225886723027751,-0.7657194109641922,0,0.0,0.0
8,23.430731691770514,61.962095812818845,0.5172869339581712,-1.0359362776809409,1,3.560044349575217,4.613159716248015
9,52.31879329767911,19.522514565260604,0.7496048387095604,-0.8725868417761993,0,0.0,0.0
10,88.48930863992344,62.95086595742181,1.6672954466904248,-0.5961471335340036,1,1.6808146939011441,2.822048523243867
11,77.29849385916923,42.418952856074355,0.7632272095013864,-0.6509648182660411,1,4.773154723135198,3.7785581009300997
12,10.611400084736651,48.58092014909323,1.1160557787059735,-1.1124759923056573,1,4.345441617126109,3.634595017774382
13,81.36010475843386,103.2639613571753,0.18652472990946817,-0.7418617121089666,1,3.491394651807532,1.992987732228169
14,98.06438319530741,78.79437659864173,0.5528585870179481,-0.5451217829611075,0,0.0,0.0
15,74.08323642919026,10.250666480836255,0.16101374692886383,-0.7009075872335763,0,0.0,0.0
16,31.031859332347658,53.00262198410128,0.461176878358309,-0.7276177661443789,1,2.525720084093899,4.5474360700196215
17,63.71853780673012,69.27181941966363,3.9446069684885736,-0.5621428659261873,0,0.0,0.0
