source_id,x,y,flux_ref,spectral_index,is_extended,size_x,size_y
0,15.783802056893697,61.92297615138978,0.8010190645051181,-0.8005848123738659,1,2.1270434817912065,3.0418320947355264
1,82.38246973434535,10.22206440297068,0.1566278337017588,-0.5417454768730219,1,2.6017888948102414,2.7543480599659524
2,42.723978448346195,62.844398023025406,0.960757071863008,-0.8582035777951679,1,1.7933880783250746,4.267833545188539
3,86.29706294297196,30.35659525198811,3.6756450036008514,-0.6738890669594806,0,0.0,0.0
4,48.93676437628616,57.87743106252866,0.44917668468430916,-0.716969443002173,0,0.0,0.0
5,91.50470634646777,93.59683506759409,2.8703464381160093,-0.6962591368467922,1,4.169688755341973,1.8165307667756325
6,107.69481030250454,23.91028620012079,0.6115987244077032,-0.9906918421337474,0,0.0,0.0
7,44.153739700019806,57.35160909478974,0.5676205517813968,-0.4002470391553695,0,0.0,0.0
8,15.6543884578467,53.25592331414442,0.6774752969269712,-0.3715592628551229,0,0.0,0.0
9,115.37801840791944,115.68633436405598,2.8255981778548365,-0.7124195295314915,0,0.0,0.0
10,114.06629847357384,90.46050497195756,3.607777193429223,-0.8051458064827475,1,3.9359425701741824,3.6056434865921547
11,96.60484843520443,112.13666134940475,0.8107708816022149,-0.6512833811126951,0,0.0,0.0
12,30.130255519142562,107.28485388167749,2.1209980883161594,-0.6016930845198659,1,3.005765257867322,4.2727853988850555
13,35.555651915215904,38.27841191331436,0.17872653486679113,-0.7156293608444323,1,2.730894484792069,2.8867822571646173
14,85.11709492589634,104.92256461331881,3.469193072264261,-0.921889295069729,1,3.8414561727485066,3.088933347892338
15,26.941890316818643,115.0039629955665,0.8655043181157509,-0.6706883630733067,1,1.6084253722964257,3.156755449780054
16,10.884331422007135,26.977567845143454,0.9316997083147274,-0.6846689431880602,1,3.912580751012212,2.6645540027790693
17,46.51211538382759,107.9914915432595,0.411389410661258,-0.5703084034731617,1,2.338289910721487,3.6510600520785226
